Date,vti.us,ibnd.us,viov.us,urty.us,schr.us,jnk.us,pej.us,rusl.us,feny.us,don.us,dim.us,vfh.us,vug.us,eelv.us,xt.us,iwm.us,uym.us,dia.us,xtn.us,agg.us,tip.us,fvd.us,pst.us,dnl.us,know.us,sil.us,dxjf.us,usci.us,mxi.us,gsy.us,sqqq.us,iwy.us,hdv.us,gnma.us,flot.us,idv.us,sdow.us,midu.us,schf.us,moat.us,rye.us,iak.us,ivw.us,eld.us,pbs.us,fems.us,bsjh.us,bnd.us,mdyg.us,vwo.us,dxj.us,brzu.us,mdiv.us,jpge.us,gal.us,ugld.us,xsw.us,dzz.us,shv.us,ffa.us,slqd.us,fxi.us,vxx.us,flrn.us,pdbc.us,corp.us,pplt.us,epp.us,iusg.us,pzt.us,dgl.us,spyg.us,vig.us,eum.us,xhb.us,soxs.us,sh.us,sso.us,pxh.us,sds.us,ixn.us,lbj.us,uup.us,svxy.us,govt.us,dgro.us,fxe.us,ewq.us,amu.us,tdtf.us,dto.us,fyld.us,vis.us,tviz.us,dbe.us,tbt.us,dgrw.us,pcef.us,efv.us,ubt.us,xle.us,sgol.us,istb.us,ure.us,isra.us,gqre.us,pio.us,eden.us,ewi.us,bizd.us,psct.us,tlte.us,mgc.us,iyt.us,syld.us,xli.us,ibdn.us,copx.us,efz.us,scj.us,adre.us,mub.us,erx.us,csj.us,bsch.us,fjp.us,eusa.us,zsl.us,fxg.us,ews.us,gxg.us,ravi.us,bdcs.us,iltb.us,kre.us,drn.us,pxj.us,gval.us,udow.us,qcln.us,tur.us,upro.us,rwr.us,pxf.us,aok.us,fny.us,euo.us,gasl.us,aaxj.us,qld.us,vxz.us,sub.us,ibdl.us,tfi.us,rpg.us,ihi.us,xlk.us,bscj.us,def.us,eusc.us,rwj.us,xme.us,vo.us,xiv.us,fhlc.us,spxs.us,tecl.us,sphb.us,brf.us,alts.us,ewg.us,rek.us,srty.us,ephe.us,fsta.us,iyz.us,cvy.us,ewk.us,dgaz.us,xlg.us,ihe.us,tvix.us,rcd.us,drv.us,csd.us,hyem.us,chau.us,stpz.us,nyf.us,eemv.us,fpe.us,afk.us,xes.us,fidu.us,xtl.us,crbn.us,vwob.us,pph.us,lit.us,sgdj.us,faz.us,fei.us,iwc.us,gaz.us,hyih.us,pgx.us,emlc.us,fthi.us,fnde.us,atmp.us,iwo.us,qtec.us,qdf.us,pbe.us,ipac.us,bis.us,fdiv.us,dbez.us,dol.us,cyb.us,schp.us,lrgf.us,fan.us,icln.us,idx.us,eirl.us,vrp.us,scif.us,jkl.us,blv.us,iqdf.us,agq.us,igf.us,aadr.us,iev.us,econ.us,schh.us,comt.us,enfr.us,jo.us,fgm.us,jjn.us,schd.us,moo.us,pick.us,sdiv.us,dxd.us,efad.us,iez.us,iai.us,thd.us,bsjj.us,vpl.us,oef.us,mna.us,rxi.us,fab.us,cnxt.us,skf.us,qdef.us,ung.us,umdd.us,uvxy.us,ite.us,fv.us,epol.us,ewo.us,mtum.us,mvv.us,usmv.us,fni.us,ixp.us,eql.us,futy.us,dbc.us,ubr.us,eeb.us,bscn.us,ibdh.us,dbo.us,smdv.us,ewc.us,srs.us,vxf.us,iyr.us,labu.us,corn.us,tdtt.us,inxx.us,ymlp.us,pie.us,ilf.us,rth.us,tuz.us,shyg.us,ibdp.us,sgg.us,tbf.us,dgre.us,ieus.us,igih.us,sdy.us,rsxj.us,slvo.us,ttt.us,gdxs.us,pscf.us,iyj.us,fxo.us,ivov.us,fxc.us,gxc.us,lmlp.us,eww.us,iyf.us,acwv.us,dug.us,bond.us,ihy.us,eev.us,ftsl.us,dvy.us,vgt.us,cefl.us,vcsh.us,pff.us,vonv.us,pex.us,ibmh.us,gsg.us,tza.us,ign.us,tdiv.us,vuse.us,vtwv.us,ita.us,fri.us,jkd.us,gyld.us,psj.us,gri.us,socl.us,vaw.us,myy.us,feu.us,eis.us,itm.us,fbt.us,iws.us,hedj.us,qual.us,ebnd.us,dbef.us,dln.us,srln.us,gwx.us,idlv.us,fnda.us,xmlv.us,fncl.us,ive.us,fcom.us,nfra.us,ltpz.us,vgit.us,schx.us,ief.us,iau.us,kbwr.us,amlp.us,dod.us,ipff.us,indl.us,totl.us,fem.us,pdn.us,uyg.us,dig.us,igv.us,retl.us,dbaw.us,sjb.us,xslv.us,xrlv.us,xar.us,sivr.us,voov.us,pgf.us,emb.us,qqxt.us,hewg.us,huse.us,smlv.us,vbk.us,fbz.us,pgj.us,pcy.us,jxi.us,fad.us,tna.us,kxi.us,jkf.us,tqqq.us,slyv.us,gush.us,fct.us,dhs.us,pbw.us,bsjl.us,schb.us,hao.us,prf.us,qai.us,lmbs.us,psp.us,feo.us,kbwp.us,cure.us,schz.us,rzg.us,efav.us,inco.us,ryu.us,schv.us,ring.us,fdm.us,hyls.us,ifv.us,bndx.us,ule.us,ciu.us,cmf.us,fndc.us,fvl.us,rly.us,sly.us,sdog.us,rem.us,vox.us,uslv.us,sphd.us,ewa.us,mdy.us,fxu.us,spxu.us,wdti.us,uga.us,dgp.us,cjnk.us,finu.us,rwl.us,bscl.us,ibdj.us,rigs.us,mlpx.us,tan.us,fnk.us,frak.us,dxge.us,minc.us,ura.us,dba.us,dgrs.us,fif.us,dwm.us,fxy.us,uso.us,ewm.us,vclt.us,ijs.us,sea.us,vot.us,wood.us,feeu.us,mgk.us,pzd.us,xly.us,rdiv.us,sret.us,scz.us,dfj.us,rgi.us,cwi.us,vthr.us,argt.us,rwx.us,aoa.us,lvl.us,eet.us,ixj.us,rfg.us,hyd.us,psch.us,edz.us,fxa.us,drip.us,ewu.us,ijk.us,enzl.us,vtip.us,ewy.us,pscd.us,iyh.us,yyy.us,edv.us,gunr.us,ipkw.us,acwx.us,ftcs.us,xlu.us,spy.us,mbb.us,frel.us,aom.us,xmpt.us,bsv.us,fyc.us,ewh.us,pxlv.us,fmat.us,iyy.us,pjp.us,pza.us,pin.us,acwi.us,vgsh.us,erus.us,remx.us,nugt.us,ihf.us,bwx.us,ery.us,bsci.us,ibdo.us,fxp.us,ewd.us,tltd.us,rfv.us,ugaz.us,epi.us,slvp.us,dbp.us,fiw.us,robo.us,xlp.us,mbg.us,lemb.us,ixc.us,pxe.us,zmlp.us,vt.us,qqqe.us,fhy.us,uco.us,fxh.us,twm.us,near.us,uwm.us,voe.us,iym.us,gdxx.us,mgv.us,dtn.us,udn.us,ewp.us,fxd.us,oil.us,lqd.us,mlpi.us,vcit.us,weat.us,dbem.us,mchi.us,bsji.us,tlt.us,fgb.us,schg.us,ivv.us,xrt.us,cly.us,iwx.us,frn.us,qyld.us,ige.us,chix.us,tmv.us,egpt.us,xph.us,rdvy.us,fam.us,eny.us,vioo.us,qlta.us,dxjs.us,pfm.us,fta.us,xbi.us,eema.us,qqq.us,rzv.us,fcor.us,ryh.us,iemg.us,iwl.us,fbnd.us,ashr.us,jnug.us,gvi.us,fndf.us,kold.us,stip.us,acim.us,doo.us,pek.us,gltr.us,ziv.us,slyg.us,vone.us,fdd.us,pbj.us,nobl.us,vgk.us,dbeu.us,fpf.us,viix.us,ycs.us,wdiv.us,voog.us,sjnk.us,ftc.us,smh.us,midz.us,jjc.us,ryj.us,exi.us,muni.us,vdc.us,mort.us,div.us,hymb.us,iwv.us,reet.us,ezu.us,shy.us,idu.us,bkln.us,vglt.us,vea.us,fep.us,pbp.us,bsjk.us,rji.us,heem.us,roof.us,yinn.us,ryf.us,sche.us,vlue.us,dgld.us,vss.us,iwb.us,dno.us,edog.us,hdge.us,ezm.us,fsz.us,hap.us,bzq.us,vpu.us,ifgl.us,morl.us,ieo.us,dls.us,fcg.us,pbd.us,vong.us,ibb.us,kie.us,veu.us,djp.us,iwn.us,guru.us,skyy.us,eza.us,shm.us,vtwg.us,fxr.us,usd.us,eurl.us,iyw.us,eufn.us,kba.us,ivog.us,qaba.us,igov.us,vnq.us,aor.us,iefa.us,bsck.us,vym.us,rsx.us,pxmv.us,bwz.us,rwk.us,ibdm.us,vxus.us,drw.us,byld.us,xlf.us,wip.us,phb.us,cew.us,ftec.us,sef.us,ewj.us,ijt.us,ech.us,vb.us,fltb.us,ees.us,zroz.us,des.us,boil.us,tolz.us,gld.us,fxf.us,iyc.us,labd.us,vidi.us,vv.us,hygh.us,pscc.us,pfig.us,nib.us,rtm.us,oneq.us,gmf.us,efa.us,cwb.us,fnx.us,fdis.us,vcr.us,biv.us,gcc.us,vixm.us,fpl.us,inda.us,ixus.us,fdn.us,norw.us,ppa.us,fas.us,bkf.us,dvye.us,vtwo.us,ftls.us,slv.us,iwf.us,xsd.us,gldi.us,eems.us,pxsv.us,iat.us,eido.us,psk.us,eqal.us,sbio.us,jke.us,bno.us,ibmi.us,pey.us,scha.us,ghii.us,bib.us,dust.us,fgd.us,itot.us,hyld.us,regl.us,vixy.us,fpx.us,jjg.us,schm.us,qinc.us,picb.us,rja.us,russ.us,eumv.us,cza.us,vtv.us,indy.us,airr.us,fex.us,iwr.us,gex.us,jki.us,spff.us,fndx.us,iyk.us,silj.us,fxn.us,dsi.us,ewz.us,uci.us,gll.us,dbjp.us,dtd.us,mint.us,ieur.us,prfz.us,vnm.us,xhe.us,xlv.us,flge.us,ftgc.us,fmb.us,dbv.us,cgw.us,dfe.us,ibdq.us,dew.us,ftsm.us,rpv.us,soxx.us,ust.us,ijh.us,fxb.us,iyg.us,rez.us,hyg.us,voo.us,dth.us,aia.us,xlb.us,dbb.us,rsp.us,dslv.us,fyt.us,pghy.us,ivoo.us,amj.us,gmom.us,usl.us,ewn.us,fxz.us,vnqi.us,gdxj.us,soyb.us,kbe.us,qid.us,dgs.us,hys.us,ddm.us,bal.us,qemm.us,gii.us,fltr.us,soxl.us,ibcd.us,snln.us,bsco.us,xop.us,fyx.us,csm.us,rwo.us,psci.us,iye.us,pall.us,fm.us,ewt.us,sphq.us,ijj.us,pkb.us,gnr.us,ounz.us,oih.us,ttfs.us,ixg.us,mlpa.us,psau.us,efg.us,shyd.us,cqqq.us,dwx.us,fxl.us,ewx.us,psce.us,cut.us,epu.us,iusb.us,fln.us,spxl.us,bbh.us,tecs.us,bfor.us,tilt.us,pfxf.us,sco.us,ibdk.us,rwm.us,bscm.us,vht.us,ewzs.us,bbp.us,jdst.us,bbrc.us,splv.us,hezu.us,iusv.us,ugl.us,ewl.us,ijr.us,bdcl.us,qqew.us,edc.us,bab.us,spyv.us,kce.us,mfd.us,xhs.us,eem.us,tao.us,dem.us,ioo.us,tlh.us,cmbs.us,wps.us,mln.us,dog.us,pnqi.us,yang.us,mdyv.us,sgdm.us,icf.us,vbr.us,tmf.us,kol.us,pwb.us,psq.us,sciu.us,iwd.us,cred.us,slx.us,ipe.us,cow.us,fndb.us,nge.us,hefa.us,gres.us,iei.us,ryt.us,fdl.us,pwv.us,fez.us,iwp.us,ihdg.us,rhs.us,fdt.us,vde.us,ibmg.us,vmbs.us,scho.us,dvhl.us,usdu.us,grek.us,bil.us,ediv.us,urth.us,schc.us,fsd.us,gdx.us,angl.us,intf.us,bsjm.us,idog.us,viog.us,smb.us,pwz.us,psi.us,hewj.us,jkg.us,itb.us,emlp.us,agz.us,igm.us
2016-11-10,109.2,31.554,108.25,46.444,53.414,33.535,37.467,33.115,19.193,29.067,53.146,53.855,108.22,20.607,25.55,122.8,46.126,183.91,50.642,106.74,112.61,26.368,21.66,44.684,36.17,37.29,20.481,41.82,54.222,49.439,57.04,54.454,76.813,49.151,50.0,27.764,48.2,26.368,27.218,34.35,57.246,55.323,117.76,34.072,24.955,29.373,25.097,79.711,123.36,35.043,44.095,31.64,17.244,49.9,31.971,11.08,54.071,5.85,109.59,12.242,49.46,35.52,128.64,30.204,16.057,100.56,93.41,39.352,41.341,23.669,40.51,25.402,81.882,25.19,32.868,80.8,37.94,70.827,17.485,65.04,106.53,20.085,25.55,37.0,24.909,27.478,105.87,23.413,17.951,24.844,139.85,20.069,113.48,40.209,11.78,38.93,31.778,20.19,44.772,76.15,68.572,122.19,49.199,49.953,26.566,53.684,20.819,48.908,21.578,16.036,63.803,45.009,72.59,152.41,30.368,59.734,24.437,20.677,32.49,61.934,32.503,107.42,33.059,103.58,22.36,47.85,45.116,29.69,43.433,19.659,8.4142,74.601,19.902,58.767,47.706,17.33,11.067,19.05,40.53,14.333,33.225,73.73,84.751,35.486,31.724,29.48,25.31,38.07,55.832,40.968,36.04,104.68,24.94,47.709,81.667,135.68,45.856,20.892,37.93,23.651,59.449,28.673,125.68,38.12,33.543,60.5,44.61,33.781,15.507,37.153,25.077,18.75,68.8,33.309,29.612,29.441,18.522,17.011,41.95,149.65,146.15,153.4,86.353,16.3,41.984,22.374,18.75,51.916,54.353,49.474,18.074,19.124,18.166,30.808,64.089,93.423,73.054,53.619,23.113,34.976,26.95,14.442,76.754,0.4995,21.391,13.582,16.546,19.617,23.027,21.613,144.87,49.536,37.148,42.687,48.457,29.9,48.3,24.524,40.805,24.0574,54.725,24.956,11.178,7.7227,21.715,37.111,23.291,44.346,128.34,86.962,21.248,44.26,37.286,40.253,37.069,22.557,37.628,31.812,21.487,24.056,34.27,13.98,40.999,49.319,25.898,18.637,15.81,31.731,38.262,44.95,69.554,22.725,57.471,94.455,28.48,86.236,46.603,31.7792,35.53,36.498,7.14,63.621,283.6,59.52,21.876,17.482,16.173,73.861,81.744,43.221,28.813,54.453,56.943,29.065,14.69,57.84,28.445,20.131,24.829,8.28,47.439,24.848,41.3,89.029,69.956,44.56,18.85,24.383,11.41,23.5,15.032,27.383,74.739,50.38,43.778,24.063,48.13,23.35,20.591,42.04,23.217,80.73,33.577,8.6819,30.7,19.79,45.198,115.95,24.789,101.94,73.36,74.319,9.3662,43.527,93.423,71.11,44.0423,101.76,23.009,16.74,46.455,82.024,116.65,13.377,78.123,35.271,91.524,34.545,25.258,14.14,26.1,42.079,27.654,26.814,91.288,136.48,21.059,126.2,16.785,46.896,39.897,22.909,107.46,14.07,28.395,45.554,23.271,100.11,74.674,52.609,66.318,25.624,25.966,74.798,45.147,28.788,27.568,30.974,37.411,31.339,94.876,27.623,40.921,65.404,63.998,50.622,105.42,12.1,48.265,11.352,18.15,15.066,50.03,47.755,19.728,26.336,79.947,37.354,110.63,37.973,22.484,25.61,38.517,27.041,61.606,18.12,91.435,17.183,104.5,39.953,23.58,34.004,82.774,126.38,12.485,29.897,26.846,42.139,50.657,39.6,89.459,87.743,59.28,106.66,37.858,12.626,62.4,17.6,23.22,51.328,23.022,93.087,28.609,51.246,9.818,12.868,50.948,30.75,51.03,87.563,60.376,34.227,74.153,44.881,18.802,37.597,45.104,16.784,53.589,15.06,106.69,57.443,28.066,20.222,23.49,108.77,39.884,37.974,86.682,19.07,36.454,19.535,278.15,24.337,22.83,41.2,25.46,24.09,24.773,50.784,41.389,20.787,24.644,23.84,13.567,16.835,30.322,16.863,25.813,47.416,11.431,20.21,30.728,16.148,44.277,90.27,10.04,28.468,86.325,125.48,10.317,102.48,49.464,82.82,84.626,31.302,78.051,30.749,12.772,48.944,60.953,95.276,30.642,97.585,22.955,34.757,45.518,9.3169,51.47,96.96,120.29,28.844,69.232,26.27,75.38,21.42,29.328,169.37,39.674,49.185,52.478,48.018,147.44,16.692,110.58,27.607,26.962,39.161,39.79,44.722,212.63,105.28,21.305,34.391,24.774,78.915,32.689,20.394,32.297,27.638,106.61,58.725,24.647,19.552,57.07,60.344,28.097,15.845,43.88,119.77,26.964,12.15,20.903,24.321,32.64,27.242,53.76,56.297,22.28,20.566,11.807,38.67,37.771,27.757,49.258,25.828,42.02,31.873,20.815,16.723,58.418,33.371,10.629,17.56,57.66,28.37,49.434,47.264,91.59,79.572,45.24,62.676,75.786,21.28,25.467,34.447,5.37,114.84,25.37,84.299,7.17,19.129,45.153,24.042,119.66,6.318,54.12,213.86,43.065,56.579,44.31,11.296,20.459,33.272,13.338,22.52,26.66,41.205,23.387,10.277,8.1844,112.81,50.473,32.605,21.829,43.811,65.62,52.664,114.61,65.105,48.415,149.9,41.988,48.505,48.638,24.611,36.324,109.06,24.388,43.8692,99.58,64.004,35.651,38.737,63.75,45.19,188.47,97.597,11.274,31.514,52.396,45.596,23.678,19.778,54.3,67.2924,58.067,105.6,25.582,48.258,66.355,27.5449,29.26,35.514,73.357,52.18,127.17,20.058,22.197,54.765,125.98,23.25,32.957,83.971,112.27,22.227,73.924,35.227,27.909,20.189,22.746,4.9,20.802,24.027,16.46,33.837,21.547,65.538,50.47,92.324,118.34,73.77,21.094,9.69,31.573,39.469,31.032,19.4,98.132,25.519,12.022,59.505,57.931,24.073,9.96,103.73,289.12,77.201,42.806,22.97,105.21,23.289,33.995,50.317,47.852,105.53,31.189,56.302,18.67,115.21,17.993,28.279,105.04,45.095,46.848,74.43,39.267,52.043,20.965,70.703,18.233,28.245,30.46,49.822,24.383,44.404,24.36,23.898,21.269,52.586,17.755,17.63,35.38,15.04,48.547,135.53,37.673,119.13,49.54,28.713,109.21,24.289,11.3,37.177,119.75,96.8244,144.32,14.98,20.823,97.383,82.913,61.679,24.999,31.297,88.441,203.09,76.611,55.907,42.801,52.165,30.711,122.58,82.442,19.46,43.72,11.349,27.617,49.187,78.43,10.636,40.604,33.72,32.118,33.072,98.626,33.099,17.56,101.33,50.112,9.0983,40.49,26.41,39.631,24.136,40.718,25.46,25.1899,118.39,13.08,25.338,15.337,56.543,23.95,47.86,44.86,21.848,48.616,31.737,45.812,107.16,52.588,28.49,42.337,21.467,24.489,6.34,51.25,20.61,52.038,86.885,28.706,21.464,46.542,168.75,48.045,133.51,11.879,30.676,106.08,13.504,14.635,78.828,32.764,13.628,76.8,33.409,75.6,99.82,38.853,104.74,13.26,48.772,70.454,132.656,20.36,51.125,25.41,28.674,51.473,23.966,40.493,59.121,53.81,107.96,58.205,152.21,122.45,96.783,56.134,80.123,195.09,35.954,46.324,47.866,15.16,82.565,22.1,31.122,22.899,102.87,28.562,22.369,17.62,23.42,34.437,49.543,35.37,19.27,37.69,25.37,37.657,92.514,74.665,45.8777,50.605,42.736,24.485,40.955,24.299,17.619,20.042,36.671,49.286,52.761,43.505,51.317,37.804,66.26,25.035,29.279,24.72,132.83,26.65,39.407,12.43,29.108,60.812,53.954,10.286,19.298,62.94,23.559,37.55,33.552,35.875,39.764,17.824,23.697,33.103,49.367,17.44,24.285,115.19,20.22,32.42,89.624,18.155,46.385,24.592,53.47,20.727,129.27,10.889,34.56,129.56,14.688,39.266,24.463,45.843,39.83,28.741,61.803,15.168,44.908,52.81,28.517,25.685,41.642,10.362,49.727,34.662,20.609,35.063,73.076,134.15,50.413,32.934,19.29,20.11,83.17,15.9,86.125,20.716,91.022,109.45,19.643,13.517,31.265,48.69,25.412,104.84,106.69,37.078,55.872,19.23,30.541,17.253,24.193,25.7,122.47,103.77,25.953,32.039,31.535,93.808,24.916,114.05,46.292,94.379,25.231,51.966,50.083,17.838,27.19,7.1106,45.46,25.17,70.268,28.745,13.878,22.684,26.804,22.51,23.118,22.441,116.1,17.284,25.17,32.238,25.367,149.45,26.316,23.147,112.11,119.88
2016-11-11,109.24,31.314,110.87,49.682,53.306,33.206,37.764,32.125,18.882,29.187,52.758,54.218,108.05,20.246,25.609,125.63,45.191,184.24,51.058,106.54,112.29,26.397,21.7,44.052,36.369,33.888,21.019,41.24,53.328,49.429,56.88,54.375,76.502,49.17,50.039,27.563,47.88,27.085,27.042,34.33,56.184,55.667,117.64,33.557,25.275,29.188,25.028,79.565,124.45,34.398,44.339,29.1,17.3,49.536,31.836,10.26,54.526,6.115,109.6,12.252,49.455,35.119,125.76,30.194,15.748,99.91,90.41,39.132,41.411,23.579,39.5,25.425,81.843,25.69,32.858,71.85,37.99,70.509,17.017,65.28,106.83,18.701,25.59,37.895,24.871,27.478,105.47,23.139,17.718,24.795,147.102,19.95,114.06,39.75,11.5,39.43,31.875,20.105,44.675,75.329,67.32,119.4,49.117,50.397,26.725,53.557,20.641,48.396,21.501,16.125,65.858,44.5,72.434,152.78,30.544,59.843,24.413,20.25,32.68,61.147,32.256,107.23,31.354,103.51,22.34,47.053,45.195,33.5431,43.275,19.506,8.2664,74.611,19.985,58.5,48.781,17.67,10.984,18.737,40.75,14.673,33.147,73.24,85.308,35.292,31.714,29.779,25.51,35.96,54.858,41.012,35.78,104.54,24.94,47.474,81.797,134.24,45.994,20.902,37.989,23.514,60.986,28.653,125.93,38.85,33.187,60.85,45.18,33.693,14.981,36.859,24.999,18.66,63.92,32.345,29.612,29.761,18.55,16.924,42.0,149.26,146.17,147.6,86.755,15.96,42.21,21.923,19.15,51.896,54.273,48.428,18.065,18.732,17.988,30.974,65.153,92.835,73.398,53.266,22.937,32.328,26.61,14.096,79.286,0.5,21.186,13.554,16.31,19.501,22.594,21.307,148.25,50.369,37.235,42.687,48.282,30.2,47.994,24.389,40.502,23.9,54.607,25.131,11.105,7.6739,20.707,36.865,23.385,42.028,130.21,86.504,21.182,38.68,36.781,38.804,36.708,21.893,37.863,31.132,21.18,23.59,34.114,13.63,40.969,48.83,25.761,18.637,15.7499,31.36,37.847,45.412,68.213,22.609,57.363,94.259,28.57,86.496,46.839,32.01,35.16,36.591,7.06,65.371,270.8,59.5,21.826,17.081,16.035,73.782,83.401,43.152,28.556,53.972,56.758,28.998,14.41,54.17,28.071,20.102,24.879,8.06,48.629,24.405,40.93,90.174,70.331,45.37,18.76,24.363,10.847,23.352,14.635,26.756,74.778,50.382,43.487,24.005,48.59,23.47,20.08,41.453,23.323,80.825,33.175,8.2164,31.1347,22.9,46.527,116.17,24.948,103.05,73.01,73.356,9.578,42.68,93.845,70.671,45.46,101.67,22.774,17.4,46.427,82.092,117.36,13.019,77.939,35.232,91.431,34.603,25.178,13.91,24.25,42.774,27.898,27.051,93.51,139.46,21.204,125.99,16.657,47.585,39.624,22.809,106.58,13.95,28.133,45.76,23.202,99.79,74.812,52.112,66.25,25.505,25.868,74.652,45.156,28.586,27.336,31.42,37.736,31.525,94.719,27.895,40.6,64.83,63.891,50.582,105.2,11.83,49.791,11.194,18.2399,15.094,44.3,47.715,19.362,26.056,80.672,36.157,111.47,38.323,22.357,25.86,39.584,27.026,62.494,16.9781,91.251,17.129,103.91,39.843,23.604,34.067,84.927,127.91,12.16,29.828,26.683,41.928,50.894,42.47,89.204,87.413,59.23,109.7,36.364,12.663,62.291,17.994,23.031,51.368,22.839,93.087,28.579,51.198,9.81,12.412,51.329,29.35,50.903,89.798,59.944,32.339,73.931,44.853,17.169,38.926,44.905,16.595,53.511,14.956,106.45,57.188,27.748,20.427,23.138,111.37,39.73,38.269,87.022,15.35,36.416,19.478,280.9,24.367,22.97,40.8406,24.75,23.03,24.525,50.699,41.272,20.782,24.644,23.67,13.255,16.73,30.456,16.507,25.843,47.416,11.441,20.18,31.446,15.989,44.054,90.37,9.77,27.048,85.154,128.74,10.191,102.7,49.562,81.06,84.449,31.232,78.496,30.989,12.823,48.419,60.58,95.456,30.359,97.713,22.337,34.491,45.42,9.2433,49.1592,95.681,121.9,28.796,70.681,27.76,74.825,22.27,29.048,171.01,38.953,49.145,52.221,49.32,145.48,16.447,109.74,27.069,26.744,38.829,39.84,44.539,212.13,105.26,21.343,34.351,24.725,78.925,33.545,20.248,32.03,27.391,106.53,58.605,24.448,18.801,56.757,60.314,27.894,16.422,33.12,119.08,26.804,12.8,20.933,24.331,33.35,26.9,53.458,56.838,22.14,19.804,10.728,37.45,38.207,28.036,49.21,25.798,42.19,31.204,20.558,16.72,58.095,33.51,10.579,16.6,57.22,27.03,49.449,49.496,91.748,78.785,37.89,62.511,75.489,21.21,24.964,34.667,5.22,114.34,25.003,84.065,7.1672,18.842,44.689,23.905,118.98,6.3636,54.08,213.48,43.745,56.33,44.202,11.286,20.423,32.618,13.26,22.92,26.72,41.373,23.5,9.951,7.9513,115.62,50.475,32.282,21.822,43.938,66.038,52.133,114.66,67.234,48.116,147.57,41.195,48.28,48.539,24.929,27.512,108.85,24.212,43.26,99.53,63.931,35.371,39.166,61.44,45.45,192.21,97.541,11.141,31.534,52.082,45.15,23.486,19.62,53.1,67.04,57.265,105.58,25.402,48.238,68.012,26.79,28.87,35.848,73.14,52.131,127.02,20.228,22.412,54.913,126.1,23.25,32.585,83.971,111.96,22.227,73.562,34.944,27.692,20.185,22.543,4.81,20.493,24.515,15.9,34.104,21.117,65.596,53.802,91.031,118.11,75.3035,20.405,9.61,31.936,39.057,30.476,20.48,97.946,25.323,12.18,58.535,57.436,23.603,9.926,103.71,287.27,77.724,42.418,22.56,107.76,23.259,34.035,48.345,47.842,107.73,31.319,59.924,18.16,116.04,17.809,28.551,106.02,46.517,46.581,74.878,39.158,51.683,20.975,70.635,18.056,28.275,30.49,50.414,24.413,43.947,24.071,23.889,21.327,52.232,17.594,17.49,35.657,14.95,48.616,138.8,36.847,120.85,49.51,29.403,108.38,24.837,11.35,36.532,117.1,96.6811,144.82,14.62,20.647,97.275,81.764,63.223,24.866,31.5899,87.598,204.51,75.253,55.567,43.08,52.81,30.898,123.53,82.257,19.22,43.46,11.129,26.366,48.708,78.7,10.53,41.097,34.05,31.509,32.363,100.8,33.178,16.47,101.33,51.772,8.8709,39.611,27.032,40.287,23.06,40.387,25.465,25.75,117.92,12.77,25.288,15.323,57.557,23.503,47.26,56.27,21.723,48.666,31.393,46.374,104.72,52.588,28.3,42.584,21.579,24.37,6.285,52.85,20.515,52.047,86.719,27.678,22.01,46.611,169.27,48.026,133.92,11.889,30.636,106.23,12.301,14.475,78.808,31.833,13.45,80.26,33.409,75.689,99.82,38.492,106.81,13.347,48.652,69.402,132.24,20.12,50.98,25.24,28.625,50.997,23.854,40.332,59.072,53.741,112.08,58.007,153.76,122.99,97.374,56.439,79.375,194.73,35.733,45.922,47.208,14.97,82.565,26.2,31.931,22.79,103.85,28.243,22.025,17.15,23.195,34.235,49.14,32.512,19.06,38.39,25.31,37.26,91.658,74.982,45.3999,49.183,42.175,24.459,45.574,24.184,17.638,19.925,36.174,50.634,52.702,43.554,52.278,37.231,64.76,24.996,29.064,24.755,134.24,26.819,38.645,12.15,28.625,61.101,54.062,10.137,17.768,62.518,23.554,37.412,33.221,36.511,39.247,17.804,23.5,32.29,49.242,17.073,24.148,112.99,19.96,32.996,90.273,18.09,48.945,24.592,52.19,20.726,127.77,10.494,35.19,163.48,14.406,39.296,24.316,45.843,38.04,28.555,63.359,15.29,45.098,49.77,28.256,25.615,41.898,10.225,49.727,34.002,20.266,34.496,72.667,133.86,50.354,32.678,19.212,20.06,83.12,16.43,87.038,19.026,91.286,111.11,19.304,13.428,31.197,48.63,25.501,104.57,106.25,36.742,55.774,19.37,30.451,16.801,24.087,25.401,122.26,104.97,25.923,32.039,31.223,94.342,24.807,113.96,45.846,92.923,25.27,51.927,50.044,17.697,27.24,7.0909,45.44,24.725,70.004,28.402,13.769,20.86,26.31,22.207,22.852,22.206,118.85,17.221,25.014,33.212,25.387,149.64,26.424,22.858,111.85,120.51
