Date,vti.us,ibnd.us,urty.us,schr.us,jnk.us,pej.us,rusl.us,feny.us,don.us,dim.us,vfh.us,vug.us,eelv.us,iwm.us,uym.us,dia.us,xtn.us,agg.us,tip.us,fvd.us,pst.us,know.us,sil.us,usci.us,mxi.us,gsy.us,sqqq.us,iwy.us,hdv.us,gnma.us,flot.us,idv.us,sdow.us,midu.us,schf.us,moat.us,rye.us,iak.us,ivw.us,eld.us,pbs.us,fems.us,bsjh.us,bnd.us,mdyg.us,vwo.us,dxj.us,brzu.us,mdiv.us,gal.us,ugld.us,dzz.us,shv.us,ffa.us,fxi.us,vxx.us,flrn.us,corp.us,pplt.us,epp.us,iusg.us,pzt.us,dgl.us,spyg.us,vig.us,eum.us,xhb.us,soxs.us,sh.us,sso.us,pxh.us,sds.us,ixn.us,lbj.us,uup.us,svxy.us,govt.us,dgro.us,fxe.us,ewq.us,amu.us,tdtf.us,dto.us,vis.us,dbe.us,tbt.us,dgrw.us,pcef.us,efv.us,xle.us,sgol.us,istb.us,ure.us,pio.us,eden.us,ewi.us,bizd.us,psct.us,tlte.us,mgc.us,iyt.us,syld.us,xli.us,copx.us,efz.us,adre.us,mub.us,erx.us,csj.us,bsch.us,zsl.us,fxg.us,ews.us,gxg.us,bdcs.us,iltb.us,kre.us,drn.us,pxj.us,gval.us,udow.us,qcln.us,tur.us,upro.us,rwr.us,pxf.us,aok.us,fny.us,euo.us,gasl.us,aaxj.us,qld.us,vxz.us,sub.us,tfi.us,rpg.us,ihi.us,xlk.us,bscj.us,def.us,rwj.us,xme.us,vo.us,xiv.us,fhlc.us,spxs.us,tecl.us,sphb.us,brf.us,alts.us,ewg.us,srty.us,ephe.us,fsta.us,iyz.us,cvy.us,ewk.us,dgaz.us,xlg.us,ihe.us,tvix.us,rcd.us,drv.us,csd.us,hyem.us,stpz.us,nyf.us,eemv.us,fpe.us,xes.us,fidu.us,vwob.us,pph.us,lit.us,faz.us,fei.us,iwc.us,gaz.us,pgx.us,emlc.us,fnde.us,atmp.us,iwo.us,qtec.us,qdf.us,pbe.us,ipac.us,bis.us,dol.us,cyb.us,schp.us,fan.us,icln.us,idx.us,eirl.us,vrp.us,scif.us,jkl.us,blv.us,iqdf.us,agq.us,igf.us,iev.us,econ.us,schh.us,jo.us,schd.us,moo.us,pick.us,sdiv.us,dxd.us,iez.us,iai.us,thd.us,bsjj.us,vpl.us,oef.us,mna.us,fab.us,skf.us,qdef.us,ung.us,umdd.us,uvxy.us,ite.us,fv.us,epol.us,ewo.us,mtum.us,mvv.us,usmv.us,fni.us,ixp.us,eql.us,futy.us,dbc.us,ubr.us,eeb.us,dbo.us,ewc.us,srs.us,vxf.us,iyr.us,corn.us,tdtt.us,inxx.us,ymlp.us,pie.us,ilf.us,rth.us,tuz.us,shyg.us,sgg.us,tbf.us,sdy.us,rsxj.us,slvo.us,ttt.us,pscf.us,iyj.us,fxo.us,ivov.us,fxc.us,gxc.us,lmlp.us,eww.us,iyf.us,acwv.us,dug.us,bond.us,ihy.us,eev.us,ftsl.us,dvy.us,vgt.us,cefl.us,vcsh.us,pff.us,vonv.us,gsg.us,tza.us,ign.us,tdiv.us,vuse.us,ita.us,fri.us,jkd.us,gyld.us,socl.us,vaw.us,myy.us,feu.us,eis.us,itm.us,fbt.us,iws.us,hedj.us,qual.us,ebnd.us,dbef.us,dln.us,srln.us,gwx.us,idlv.us,fnda.us,xmlv.us,fncl.us,ive.us,fcom.us,nfra.us,ltpz.us,vgit.us,schx.us,ief.us,iau.us,amlp.us,ipff.us,indl.us,fem.us,pdn.us,uyg.us,dig.us,igv.us,retl.us,sjb.us,xslv.us,xar.us,sivr.us,voov.us,pgf.us,emb.us,qqxt.us,hewg.us,vbk.us,pgj.us,pcy.us,jxi.us,fad.us,tna.us,kxi.us,jkf.us,tqqq.us,slyv.us,fct.us,dhs.us,pbw.us,schb.us,hao.us,prf.us,qai.us,psp.us,feo.us,cure.us,schz.us,rzg.us,efav.us,inco.us,ryu.us,schv.us,ring.us,hyls.us,ifv.us,bndx.us,ule.us,ciu.us,cmf.us,fndc.us,rly.us,sly.us,sdog.us,rem.us,vox.us,uslv.us,sphd.us,ewa.us,mdy.us,fxu.us,spxu.us,wdti.us,uga.us,dgp.us,rwl.us,bscl.us,rigs.us,mlpx.us,tan.us,fnk.us,frak.us,dxge.us,minc.us,ura.us,dba.us,fif.us,dwm.us,fxy.us,uso.us,ewm.us,vclt.us,ijs.us,sea.us,vot.us,wood.us,feeu.us,mgk.us,pzd.us,xly.us,rdiv.us,scz.us,dfj.us,rgi.us,cwi.us,argt.us,rwx.us,aoa.us,lvl.us,ixj.us,rfg.us,hyd.us,psch.us,edz.us,fxa.us,ewu.us,ijk.us,enzl.us,vtip.us,ewy.us,pscd.us,iyh.us,yyy.us,edv.us,gunr.us,acwx.us,ftcs.us,xlu.us,spy.us,mbb.us,aom.us,xmpt.us,bsv.us,fyc.us,ewh.us,fmat.us,iyy.us,pjp.us,pza.us,pin.us,acwi.us,vgsh.us,erus.us,remx.us,nugt.us,ihf.us,bwx.us,ery.us,bsci.us,fxp.us,ewd.us,tltd.us,rfv.us,ugaz.us,epi.us,slvp.us,dbp.us,fiw.us,robo.us,xlp.us,lemb.us,ixc.us,pxe.us,zmlp.us,vt.us,qqqe.us,fhy.us,uco.us,fxh.us,twm.us,near.us,uwm.us,voe.us,iym.us,mgv.us,dtn.us,udn.us,ewp.us,fxd.us,oil.us,lqd.us,mlpi.us,vcit.us,weat.us,dbem.us,mchi.us,bsji.us,tlt.us,fgb.us,schg.us,ivv.us,xrt.us,cly.us,iwx.us,frn.us,ige.us,chix.us,tmv.us,xph.us,fam.us,eny.us,vioo.us,qlta.us,dxjs.us,pfm.us,fta.us,xbi.us,eema.us,qqq.us,rzv.us,ryh.us,iemg.us,fbnd.us,ashr.us,jnug.us,gvi.us,fndf.us,kold.us,stip.us,doo.us,pek.us,gltr.us,ziv.us,slyg.us,vone.us,fdd.us,pbj.us,nobl.us,vgk.us,dbeu.us,fpf.us,viix.us,ycs.us,wdiv.us,voog.us,sjnk.us,ftc.us,smh.us,midz.us,jjc.us,ryj.us,exi.us,muni.us,vdc.us,mort.us,div.us,hymb.us,iwv.us,reet.us,ezu.us,shy.us,idu.us,bkln.us,vglt.us,vea.us,fep.us,pbp.us,rji.us,roof.us,yinn.us,ryf.us,sche.us,dgld.us,vss.us,iwb.us,hdge.us,ezm.us,hap.us,bzq.us,vpu.us,ifgl.us,morl.us,ieo.us,dls.us,fcg.us,pbd.us,vong.us,ibb.us,kie.us,veu.us,djp.us,iwn.us,guru.us,skyy.us,eza.us,shm.us,vtwg.us,fxr.us,eurl.us,iyw.us,eufn.us,ivog.us,qaba.us,igov.us,vnq.us,aor.us,iefa.us,bsck.us,vym.us,rsx.us,pxmv.us,bwz.us,rwk.us,vxus.us,drw.us,xlf.us,wip.us,phb.us,ftec.us,sef.us,ewj.us,ijt.us,ech.us,vb.us,fltb.us,ees.us,zroz.us,des.us,boil.us,gld.us,fxf.us,iyc.us,vidi.us,vv.us,pfig.us,nib.us,oneq.us,gmf.us,efa.us,cwb.us,fnx.us,fdis.us,vcr.us,biv.us,gcc.us,vixm.us,fpl.us,inda.us,ixus.us,fdn.us,norw.us,ppa.us,fas.us,bkf.us,dvye.us,vtwo.us,slv.us,iwf.us,xsd.us,gldi.us,eems.us,pxsv.us,iat.us,eido.us,psk.us,jke.us,bno.us,pey.us,scha.us,bib.us,dust.us,fgd.us,itot.us,hyld.us,vixy.us,fpx.us,jjg.us,schm.us,picb.us,rja.us,russ.us,cza.us,vtv.us,indy.us,fex.us,iwr.us,jki.us,spff.us,fndx.us,iyk.us,fxn.us,dsi.us,ewz.us,uci.us,gll.us,dbjp.us,dtd.us,mint.us,ieur.us,prfz.us,vnm.us,xlv.us,flge.us,ftgc.us,dbv.us,cgw.us,dfe.us,ftsm.us,rpv.us,soxx.us,ust.us,ijh.us,fxb.us,iyg.us,rez.us,hyg.us,voo.us,dth.us,aia.us,xlb.us,dbb.us,rsp.us,dslv.us,fyt.us,pghy.us,ivoo.us,amj.us,usl.us,ewn.us,fxz.us,vnqi.us,gdxj.us,soyb.us,kbe.us,qid.us,dgs.us,hys.us,ddm.us,bal.us,fltr.us,soxl.us,snln.us,bsco.us,xop.us,fyx.us,csm.us,rwo.us,iye.us,pall.us,fm.us,ewt.us,sphq.us,ijj.us,pkb.us,gnr.us,ounz.us,oih.us,ttfs.us,ixg.us,mlpa.us,psau.us,efg.us,shyd.us,dwx.us,fxl.us,ewx.us,psce.us,cut.us,epu.us,spxl.us,bbh.us,tecs.us,bfor.us,tilt.us,pfxf.us,sco.us,rwm.us,bscm.us,vht.us,ewzs.us,jdst.us,bbrc.us,splv.us,iusv.us,ugl.us,ewl.us,ijr.us,bdcl.us,qqew.us,edc.us,bab.us,spyv.us,kce.us,mfd.us,xhs.us,eem.us,dem.us,ioo.us,tlh.us,cmbs.us,wps.us,mln.us,dog.us,pnqi.us,yang.us,mdyv.us,sgdm.us,icf.us,vbr.us,tmf.us,kol.us,pwb.us,psq.us,iwd.us,cred.us,slx.us,ipe.us,fndb.us,nge.us,hefa.us,iei.us,ryt.us,fdl.us,pwv.us,fez.us,iwp.us,rhs.us,fdt.us,vde.us,ibmg.us,vmbs.us,scho.us,dvhl.us,usdu.us,grek.us,bil.us,ediv.us,urth.us,schc.us,fsd.us,gdx.us,angl.us,idog.us,viog.us,smb.us,pwz.us,psi.us,hewj.us,jkg.us,itb.us,emlp.us,agz.us,igm.us
2014-12-31,99.9383611111111,34.67680555555555,44.10847222222222,51.31327777777778,33.21086111111111,33.908249999999995,73.85,21.769555555555556,25.595666666666666,52.01938888888889,46.5505,100.41786111111111,24.175416666666667,112.40388888888889,50.59444444444445,166.0363888888889,51.31163888888889,102.90694444444445,108.91305555555556,22.48177777777778,25.13,31.872555555555557,26.755833333333335,51.92583333333333,53.6285,48.21416666666667,119.78555555555555,48.37083333333333,69.65436111111111,47.77097222222222,49.320611111111106,30.523722222222222,84.61111111111111,23.448305555555557,28.156333333333336,30.344583333333333,66.6485,47.08586111111111,107.02166666666668,37.16625,24.84122222222222,30.81463888888889,23.96938888888889,76.76366666666667,112.09916666666668,37.825944444444445,45.24766666666667,107.32499999999999,17.949944444444444,32.36288888888889,11.661194444444444,7.433888888888889,109.24277777777779,11.942361111111111,37.58613888888889,460.9866666666667,29.69938888888889,93.96641666666667,117.75638888888888,40.51530555555556,37.56225,22.072722222222225,39.50833333333333,23.125194444444443,75.90925,26.0525,32.366749999999996,291.1666666666667,43.845555555555556,62.826916666666676,17.795055555555557,89.37777777777778,92.28327777777777,56.355555555555554,23.514722222222222,35.36069444444445,24.19375,24.668166666666664,121.94805555555556,23.664,25.11252777777778,23.93122222222222,62.20666666666667,100.61194444444445,20.4075,49.78777777777778,29.072916666666668,19.015944444444443,47.84780555555555,74.89769444444444,116.97527777777776,47.59447222222222,50.49472222222222,22.34038888888889,47.01394444444444,26.37036111111111,14.860000000000001,48.72233333333333,46.79761111111111,66.04369444444444,157.63555555555556,28.02013888888889,53.22991666666667,22.340166666666665,33.78277777777778,34.81202777777778,102.95361111111112,67.34558333333332,101.165,21.890972222222224,57.153888888888886,40.42611111111111,23.792916666666667,13.567472222222223,18.327305555555554,55.874944444444445,38.18277777777777,18.836027777777776,18.32361111111111,19.33741666666667,34.63922222222222,16.95861111111111,50.741277777777775,65.53738888888888,80.91455555555555,37.33813888888889,30.77947222222222,28.71738888888889,20.669722222222223,3871.8055555555557,58.40141666666667,34.356833333333334,50.52,103.76444444444445,45.08158333333333,78.17438888888888,109.72222222222223,39.481138888888886,19.954472222222222,35.67961111111111,54.42055555555556,31.402833333333334,117.58416666666666,36.05388888888889,31.51677777777778,105.66388888888889,35.273111111111106,32.84488888888889,20.34313888888889,38.58713888888889,26.271305555555557,134.59,37.57919444444445,27.24275,27.69686111111111,20.030166666666666,15.455666666666666,22.044444444444444,134.3175,144.4102777777778,6225.0,82.99069444444444,27.85111111111111,42.96308333333334,19.97438888888889,51.071666666666665,51.84069444444444,54.01711111111111,16.01861111111111,29.19344444444444,27.257555555555555,67.56774999999999,61.618222222222215,22.565194444444444,53.65777777777778,16.150027777777776,71.60366666666667,2.3341666666666665,12.353194444444444,18.84288888888889,23.2815,26.525333333333336,135.54694444444442,42.218805555555555,33.31633333333333,49.40183333333333,45.35594444444445,47.62888888888889,43.796416666666666,25.276,52.86388888888889,9.540858333333334,9.123797222222223,23.382166666666667,32.96780555555555,21.453194444444446,43.77683333333333,118.93166666666667,82.78069444444445,22.945027777777778,40.846944444444446,39.163361111111115,40.514472222222224,25.40186111111111,35.82780555555556,33.356944444444444,36.74908333333333,50.29091666666667,28.527944444444447,19.526027777777777,22.15277777777778,49.964194444444445,39.61283333333333,74.73349999999999,22.06586111111111,54.25086111111111,85.81744444444445,27.59175,44.81341666666666,52.00888888888889,32.872083333333336,19.625555555555554,55.91622222222222,11069.444444444445,57.9195,21.54611111111111,24.526555555555557,14.997888888888887,65.69294444444444,71.6971388888889,37.971666666666664,29.370694444444446,56.41313888888889,52.966277777777776,26.95138888888889,20.244166666666665,96.31,29.456083333333336,19.51861111111111,27.643833333333333,52.593333333333334,83.48505555555556,68.00538888888889,26.612222222222222,23.997194444444446,12.584777777777777,50.51263888888889,17.384694444444445,31.462194444444442,66.35733333333333,49.78113888888889,42.08861111111111,39.43944444444444,26.06972222222222,69.91930555555555,22.410222222222224,8.09023611111111,46.80944444444444,38.14722222222222,101.9628888888889,22.11938888888889,92.328,86.81677777777777,74.76502777777779,15.18461111111111,58.916083333333326,84.95477777777778,64.92344444444444,52.41527777777778,97.82844444444444,22.030250000000002,19.403888888888886,43.84163888888889,71.7281111111111,100.48680555555556,14.547722222222221,74.9468611111111,33.69163888888889,84.85216666666666,24.49361111111111,52.43555555555556,35.518499999999996,25.875166666666665,25.59213888888889,109.52444444444444,20.2715,115.92166666666668,20.133111111111113,18.59475,101.89461111111112,16.612777777777776,32.11655555555555,45.34161111111111,22.112166666666667,101.01819444444445,68.93486111111112,49.29263888888889,58.92647222222222,28.56727777777778,25.117694444444442,68.52297222222222,43.64202777777778,25.727138888888888,28.51086111111111,28.360333333333333,31.004722222222224,27.142472222222224,87.19186111111111,24.68536111111111,42.132,62.92319444444445,61.344500000000004,46.30386111111111,100.49722222222222,11.554722222222223,13.976805555555556,20.182000000000002,90.20683333333334,20.942083333333333,24.69638888888889,71.30033333333333,55.23058333333333,91.03447222222222,23.156472222222224,28.016111111111112,31.08202777777778,50.86219444444444,15.955,84.02844444444445,15.467277777777777,98.01066666666667,39.04963888888889,22.028972222222222,121.24416666666667,28.490972222222222,24.505861111111113,44.34227777777778,47.538472222222225,38.12219444444444,85.39047222222221,78.96325,49.45988888888889,94.25997222222222,10.752916666666668,55.91558333333333,25.58313888888889,47.007,24.347333333333335,85.82802777777778,29.320222222222224,9.246669444444445,12.964444444444446,31.985416666666666,49.04980555555555,77.93469444444445,57.56699999999999,32.61977777777778,70.29363888888889,40.826527777777784,14.828444444444443,42.785472222222225,17.940694444444446,50.336055555555554,20.864722222222223,102.22166666666666,55.13933333333333,25.04138888888889,26.07063888888889,94.40494444444444,34.77238888888889,36.09730555555555,77.97522222222223,21.821944444444444,29.414944444444448,20.299805555555555,251.98250000000002,22.313805555555557,38.924166666666665,43.683611111111105,41.471944444444446,23.941111111111113,38.317750000000004,19.44913888888889,22.02236111111111,16.340694444444445,32.316694444444444,29.58797222222222,22.765833333333333,23.609361111111113,45.686499999999995,22.193027777777775,25.429444444444446,18.166694444444445,46.19405555555556,82.2213888888889,24.950833333333335,37.40488888888889,80.21516666666668,110.83999999999999,15.474472222222223,98.69324999999999,49.50047222222222,110.3975,78.01086111111111,28.3705,67.39127777777777,26.798138888888886,44.095555555555556,46.82955555555556,86.30149999999999,31.97072222222222,19.62025,36.686861111111114,43.735305555555556,10.415888888888889,95.98375,120.2663888888889,27.254305555555554,58.16805555555556,36.598055555555554,81.56783333333334,33.39644444444444,154.1447222222222,35.36483333333334,48.28777777777778,53.883250000000004,48.04980555555556,139.0311111111111,17.057166666666667,105.82027777777779,29.005833333333335,41.204055555555556,36.32722222222222,41.839083333333335,193.53166666666667,102.24777777777778,33.254305555555554,22.601527777777775,76.92619444444443,29.23102777777778,19.543083333333335,26.20525,97.90591666666666,62.32169444444445,22.94666666666667,21.073694444444445,55.78116666666667,59.454166666666666,24.988555555555553,23.621305555555555,102.25777777777778,115.05888888888889,27.769944444444445,20.660555555555554,20.212027777777777,47.165,29.562111111111115,54.13858333333334,51.46183333333333,1355.6944444444443,21.945861111111114,8.522361111111111,37.15111111111111,32.638444444444445,25.840444444444444,44.99761111111111,46.48038888888889,35.382694444444446,25.69377777777778,27.885277777777777,56.83616666666667,30.972305555555554,11.172833333333333,160.6277777777778,59.925000000000004,41.835,48.933,43.08272222222222,83.63405555555556,79.65002777777778,56.26544444444445,69.13308333333333,24.28472222222222,33.05916666666667,33.927416666666666,15.789444444444444,108.62083333333334,34.61486111111111,78.28805555555556,12.615,20.540333333333333,46.66694444444445,23.101583333333334,114.26555555555557,5.954336111111111,49.9545,194.57305555555556,44.702111111111115,54.058416666666666,41.18333333333333,13.466888888888889,37.02005555555556,13.39252777777778,35.43416666666667,49.48361111111112,9.603494444444443,11.065044444444446,98.28733333333334,47.848194444444445,28.82102777777778,20.297,41.191,59.00788888888889,55.43544444444444,100.65980555555556,60.88752777777778,140.1252777777778,45.364333333333335,46.048833333333334,24.254944444444444,69.20058333333333,105.46305555555556,25.158166666666666,17.959500000000002,97.89280555555555,39.92663888888889,38.45625,61.65638888888889,43.87677777777778,161.20166666666668,89.49655555555556,11.863138888888889,29.33072222222222,47.096611111111116,49.15794444444444,22.328833333333332,17.051222222222222,194.74,87.52361111111111,58.089777777777776,96.01641666666666,25.061666666666667,45.30936111111111,52.23227777777778,51.26555555555555,35.31527777777777,33.57925,67.8848611111111,50.19613888888889,115.8736111111111,19.44461111111111,24.333777777777776,51.076,115.53027777777778,22.914277777777777,34.96191666666667,82.95263888888888,104.8338888888889,21.463055555555556,70.28952777777778,35.82588888888889,28.352444444444444,18.170972222222222,6.868888888888889,23.333083333333335,32.02502777777778,29.303444444444445,23.091666666666665,76.68591666666667,90.20797222222222,108.2825,11.5225,29.447916666666668,32.74272222222223,38.59736111111111,90.95602777777778,26.60258333333333,11.315277777777778,71.38797222222223,51.783166666666666,59.70986111111111,11.335694444444444,94.08744444444444,300.88138888888886,63.045138888888886,44.29816666666667,32.55083333333333,94.6,25.886388888888888,27.899250000000002,60.889027777777784,47.36175,98.69872222222222,29.77358333333333,31.675722222222223,101.22611111111111,20.50916666666667,95.51730555555555,34.76702777777778,47.998111111111115,71.00588888888889,37.842305555555555,52.7765,19.83047222222222,63.26741666666666,16.75508333333333,25.424944444444446,32.68505555555556,46.30533333333333,45.80286111111111,24.631527777777777,18.82525,56.01883333333333,16.569916666666668,30.50791666666667,17.8425,44.33508333333334,116.32805555555557,38.68902777777778,110.5338888888889,47.778388888888884,26.216833333333334,105.20611111111111,21.389555555555557,113.68444444444444,114.70527777777778,100.48750000000001,129.7188888888889,22.49686111111111,89.02024999999999,23.618555555555556,37.634166666666665,180.10111111111112,78.4775,57.964277777777774,41.00533333333333,50.964527777777775,27.41563888888889,109.39555555555555,78.12258333333334,23.93027777777778,61.63722222222222,13.653944444444443,30.392277777777778,50.84097222222223,61.150555555555556,12.036333333333333,33.01136111111111,30.71933333333333,33.88688888888888,37.49261111111111,90.28302777777778,15.530000000000001,91.92247222222221,37.46886111111111,8.920569444444444,43.25830555555555,23.768472222222222,32.74702777777778,26.0885,37.49675,109.91277777777778,27.418055555555558,12.009638888888889,52.14666666666667,62.7275,1369.4583333333333,22.939888888888888,44.32247222222222,34.91119444444445,383.3777777777778,48.815694444444446,38.765277777777776,38.73147222222222,27.005944444444445,7.431388888888888,476.4055555555555,47.67777777777778,78.26338888888888,30.44472222222222,43.6145,158.3325,116.03611111111111,12.119222222222222,28.283083333333334,98.51583333333333,20.947861111111113,73.24527777777777,36.308861111111106,17.653333333333332,99.21472222222222,34.20755555555556,68.86094444444444,97.65733333333334,41.530944444444444,96.01291666666667,18.423055555555557,66.02636111111111,113.09694444444443,27.9915,25.585833333333333,27.099555555555554,47.23,58.35286111111111,51.45988888888889,88.02808333333333,53.898805555555555,137.32611111111112,153.94111111111113,87.11283333333333,51.86911111111111,77.94900000000001,177.42361111111111,38.84002777777778,44.426722222222224,46.18061111111111,16.569444444444443,76.22211111111112,72.0081111111111,31.152416666666667,20.259249999999998,92.89141666666666,39.74608333333333,31.60777777777778,22.90897222222222,30.59177777777778,49.703583333333334,23.859472222222223,21.111944444444443,31.789888888888886,39.486666666666665,40.10188888888889,88.17713888888889,64.56774999999999,41.20055555555555,24.18402777777778,30.705833333333334,17.055500000000002,18.67175,50.42630555555556,46.8795,48.06322222222222,43.41536111111111,42.626305555555554,77.28777777777778,29.113833333333332,28.71847222222222,21.868305555555555,120.33500000000001,21.471694444444445,41.928777777777775,11.917222222222222,37.051833333333335,53.78925,53.32658333333333,12.98113888888889,15.837194444444444,64.11577777777778,23.396305555555557,38.079055555555556,33.40138888888889,42.44730555555556,31.356583333333333,23.10086111111111,31.260916666666667,21.81025,116.07000000000001,45.75111111111111,30.80933333333333,82.31397222222222,17.670638888888888,28.199583333333333,63.42111111111111,19.28636111111111,121.09055555555557,13.799611111111112,14430.611111111111,19.024166666666666,35.20166666666667,42.29322222222223,39.28277777777778,30.31744444444444,53.70591666666667,13.558222222222222,41.83325,97.13333333333334,26.568638888888888,23.593333333333334,46.4685,12.545555555555556,53.908166666666666,38.038111111111114,39.121694444444444,72.05097222222223,127.17166666666668,48.31583333333333,32.94258333333333,18.020722222222222,23.487777777777776,67.45027777777779,33.8625,77.90758333333332,17.591833333333334,86.398,98.82533333333333,19.653499999999998,14.581722222222222,28.345666666666666,59.45444444444445,97.13208333333334,101.90972222222223,34.75925,54.02905555555556,28.12222222222222,40.147444444444446,23.541,117.83694444444444,87.1633611111111,21.90663888888889,29.31222222222222,34.88172222222222,89.95352777777777,99.02527777777777,45.80711111111111,105.84949999999999,24.90963888888889,49.81075,49.44777777777777,16.283527777777778,24.97202777777778,14.831916666666665,45.48138888888889,31.05986111111111,68.1341388888889,27.867361111111112,12.948194444444445,18.50263888888889,23.03275,24.109722222222224,99.89722222222223,17.040888888888887,23.552083333333332,24.059555555555555,26.43997222222222,139.91944444444445,25.017138888888887,24.803083333333333,108.63833333333334,99.17947222222222
